datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_direct_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_ES_avg,carbon_intensity_exchange_ES_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_ES_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2021-10-25T08:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:35:01.147161+00:00,1635148800,PT,276.47,200.56,311.96,136.44,264.13,4542,0,1108,492,0,6142,entsoe.eu,46.93,51.42,46.94,53.06,,,310,0,404,342,834,2622,,30,101.04,0,324.01,18.84,417.71,437.05,871.58,2827.99,2.89,32.75,0,1108.15,,1108,492,264.13,-0.55,-1.55,30.57,286.73,280.19,0,232.68,5342,6128,350,446,473
2021-10-25T09:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:35:03.914478+00:00,1635152400,PT,298.22,211.67,330.55,136.44,254.34,4296,0,474,1418,0,6188,entsoe.eu,53.14,42.48,55.68,44.32,,,308,0,236,599,497,2626,,30,271.38,0,346.49,52.45,273.78,958.96,575.39,3189.58,8.41,37.76,0,474,,474,1418,254.34,-0.62,-1.5,93.38,288.71,280.23,0,222.96,4851,6238,1454,654,416
2021-10-25T10:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:35:03.914478+00:00,1635156000,PT,307.16,214.92,338.15,136.44,251.73,4110,0,67,2091,0,6268,entsoe.eu,56.06,37.73,62.05,37.95,,,310,0,182,737,289,2562,,30,389.52,0,364.59,74.38,236.2,1308.31,388.81,3385.87,11.73,41.6,0,67,,67,2091,251.73,-0.5,-1.69,162.12,290.31,280.15,0,215,4651,6321,2137,782,441
2021-10-25T11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:28:27.375341+00:00,1635159600,PT,293.9,204.08,324.55,136.44,246.79,3804,0,59,2278,0,6141,entsoe.eu,52.97,39.35,58.87,41.13,,,309,0,207,778,236,2244,,30,471.53,0,370.21,82.81,274.29,1401.77,310.38,3114.7,12.88,42.7,0,59.71,,59,2278,246.79,-0.31,-1.62,227.83,291.57,280.11,0,203.18,4530,6210,2224,843,491
2021-10-25T12:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:28:24.956138+00:00,1635163200,PT,280.87,193.48,309.29,136.44,242.96,3514,0,32,2513,0,6059,entsoe.eu,50.06,41.14,55.67,44.33,,,308,0,295,786,151,1943,,31,533.78,0,375.89,91.66,373.02,1471.77,239.28,2881.75,14.67,45.29,0,32.49,,32,2513,242.96,0.22,-1.74,282.29,292.45,280.06,0,207.3,4397,6228,2403,845,539
2021-10-25T13:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:28:29.611427+00:00,1635166800,PT,286.13,197.67,312.96,,247.76,3630,4,0,2538,0,6164,entsoe.eu,51.37,40.25,57.13,42.87,,,314,0,356,736,150,2041,,33,516.87,0,382.23,93.34,435.22,1423.23,240.45,3009.39,15.65,48.16,0,0.17,,-4,2538,247.76,0.83,-1.96,567.25,292.98,280.1,0,200.91,4402,6314,2513,792,627
2021-10-25T14:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:35:01.147161+00:00,1635170400,PT,291.68,202.85,320.12,136.44,248.45,3750,0,26,2374,0,6150,entsoe.eu,52.73,39.48,58.63,41.37,,,312,0,415,625,184,2182,,32,479.16,0,377.72,87.1,504.55,1219.13,300.34,3094.9,14.97,46.24,0,26.14,,26,2374,248.45,1.18,-2.21,536.65,293.16,280.21,0,216.97,4723,6326,2311,673,727
2021-10-25T15:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:28:24.956138+00:00,1635174000,PT,303,214.73,329.15,136.44,262.38,4274,0,260,1685,0,6219,entsoe.eu,55.09,39.06,58.18,41.82,,,315,0,542,472,307,2604,,34,364.37,0,363.89,58.52,613.69,779.81,411.28,3311.59,11.19,44.54,0,260.47,,260,1685,262.38,1.28,-2.4,502.81,292.97,280.23,0,229.45,5090,6283,1696,476,833
2021-10-25T16:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:28:24.956138+00:00,1635177600,PT,268.14,194.84,298.53,136.44,280.29,4804,0,1125,178,0,6107,entsoe.eu,45.43,53.94,45.27,54.73,,,317,0,723,240,840,2650,,34,38.25,0,322.42,6.5,732.27,252.03,862.36,2731.75,1.22,35.18,0,1125.02,,1125,178,280.29,1.14,-2.59,438.78,292.63,280.46,0,239.77,5834,6161,219,206,921
2021-10-25T17:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:28:27.375341+00:00,1635181200,PT,225.35,165.51,253.05,136.44,,5717,0,1781,0,1144,6354,entsoe.eu,35.73,64.27,35.73,64.27,,,312,0,822,25,1879,2646,,33,0,0,264.4,0,696.58,21.19,1592.31,2242.29,0,27.97,0,1509.27,,1781,-1144,225.35,1.1,-2.38,381.74,291.1,281.01,0,262,7823,6406,-1302,9,1033
2021-10-25T18:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:28:29.611427+00:00,1635184800,PT,221.26,161.67,245.06,136.44,,5868,0,1646,0,505,7009,entsoe.eu,35.37,64.63,35.37,64.63,,,308,0,911,0,1991,2625,,33,0,0,287.3,0,849.77,0,1857.19,2448.58,0,30.78,0,1535.38,,1646,-505,221.26,0.82,-2.55,320.27,289.19,281.04,0,252.46,7178,6816,-536,0,1180
2021-10-25T19:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:28:24.956138+00:00,1635188400,PT,255.32,185.24,277.96,136.44,266.03,5029,0,1022,710,0,6761,entsoe.eu,43.78,53.64,43.23,56.77,,,312,0,974,0,1127,2585,,31,174.85,0,332.44,26.94,1046.19,1.63,1223.14,2893.09,4.56,35.05,0,1023.11,,1022,710,266.03,0.61,-2.86,0,288.45,281.12,0,239.71,5995,6552,736,0,1207
2021-10-25T20:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:28:29.611427+00:00,1635192000,PT,292.94,208.88,307.2,136.44,266.05,4378,0,86,1822,0,6286,entsoe.eu,54.35,38.55,56.81,43.19,,,311,0,961,0,570,2505,,31,446.77,0,364.52,72.38,1195.6,4.43,770.82,3289.8,12.24,41.74,0,87.71,,86,1822,266.05,0.48,-2.95,0,287.9,281,0,219.63,5076,6082,1738,0,1200
2021-10-25T21:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:28:24.956138+00:00,1635195600,PT,292.41,207.97,301.62,136.44,278.31,3854,0,56,1897,0,5807,entsoe.eu,53.89,37.9,55.47,44.53,,,315,0,972,0,398,2136,,33,477.28,0,374.41,82.53,1271.04,1.91,495.61,2987.91,14,45.23,0,57.97,,56,1897,278.31,0.25,-2.8,0,287.49,280.9,0,205.47,4526,5729,1762,0,1178
2021-10-25T22:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:35:03.914478+00:00,1635199200,PT,290.22,205.12,299.4,136.44,264.43,4067,0,43,1191,0,5301,entsoe.eu,53.62,40.37,55.38,44.62,,,317,0,985,0,489,2243,,33,318.83,0,356.58,54.06,1201.29,1.14,536.5,2738.8,8.71,40.75,0,44.42,,43,1191,264.43,-0.15,-2.78,0,287.09,280.95,0,218.2,4525,5208,917,0,1248
2021-10-25T23:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:35:01.147161+00:00,1635202800,PT,283.39,200.47,307.36,136.44,248.75,2966,0,84,1696,0,4746,entsoe.eu,51.03,38.37,55.05,44.95,,,300,0,855,0,132,1644,,35,506.35,0,358.37,86.9,1181.92,2.18,194.98,2274.44,14.2,46.36,0,84.1,,84,1696,248.75,-0.36,-2.64,0,286.84,280.82,0,193.29,3581,4855,1624,0,1268
2021-10-26T00:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-14T14:44:22.668019+00:00,1635206400,PT,295.73,209.07,314.31,,254.41,3238,122,0,1456,0,4572,entsoe.eu,54.24,36.38,58.43,41.57,,,304,0,909,0,133,1856,,36,432.07,0,345.49,73.74,1143.38,1.85,173.03,2348.99,12.22,44.84,0,0,,-122,1456,254.41,-0.6,-2.67,0,286.53,280.69,0,182.1,3563,4620,1287,0,1303
2021-10-26T01:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:22.668019+00:00,1635210000,PT,289.29,203.9,301.3,,261.69,3144,92,0,1368,0,4420,entsoe.eu,52.74,38.61,55.63,44.37,,,304,0,1016,1,74,1714,,35,387.25,0,344.85,75.3,1239.36,3.12,119.93,2199.96,12.48,43.56,0,0,,-92,1368,261.69,-0.72,-2.66,0,286.27,280.55,0,182.3,3641,4479,1113,0,1344
2021-10-26T02:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:24.110400+00:00,1635213600,PT,278.88,195.67,287.95,,252.69,3324,60,0,1150,0,4414,entsoe.eu,50.84,41.44,53.1,46.9,,,305,0,1178,0,76,1730,,35,345.12,0,340.9,62.24,1378.53,1.82,108.52,2129.4,10.58,42.18,0,0,,-60,1150,252.69,-0.8,-2.53,0,286,280.43,0,181.27,3670,4406,1123,0,1391
2021-10-26T03:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:21.952667+00:00,1635217200,PT,271.42,190,275.92,,257.62,3418,104,0,1115,0,4429,entsoe.eu,49.42,43.42,50.73,49.27,,,305,0,1303,0,76,1700,,34,321.3,0,336.4,58.75,1474.5,1.75,111.01,2079.39,10.17,40.71,0,0,,-104,1115,257.62,-0.84,-2.4,0,285.67,280.27,0,182.1,3800,4397,944,0,1427
2021-10-26T04:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:28:27.375341+00:00,1635220800,PT,282.31,198.43,284.11,136.44,,4620,0,57,0,123,4554,entsoe.eu,52.79,47.21,52.79,47.21,,,306,0,1447,0,398,2436,,33,0,0,297.95,0,1408.95,0,387.53,2371.94,0,32.13,0,55.5,,57,-123,282.31,-0.93,-2.29,0,285.52,280.04,0,214.5,4870,4492,-307,0,1447
2021-10-26T05:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:35:03.914478+00:00,1635224400,PT,259.02,184.64,270.99,136.44,,5097,0,498,0,772,4823,entsoe.eu,46.27,53.73,46.27,53.73,,,307,0,1398,1,802,2554,,35,0,0,264.64,0,1205.1,0.86,691.34,2201.6,0,30.17,0,429.29,,498,-772,259.02,-1.02,-2.18,0,285.19,279.78,0,235.71,5954,4827,-983,0,1431
2021-10-26T06:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:28:29.611427+00:00,1635228000,PT,235.97,170.68,255.07,136.44,,5671,0,1088,0,1243,5516,entsoe.eu,39.93,60.07,39.93,60.07,,,312,0,1411,0,1249,2667,,32,0,0,254.62,0,1151.51,0,1019.31,2176.53,0,26.12,0,887.91,,1088,-1243,235.97,-1.16,-2.18,0,284.96,279.48,0,250,6636,5372,-1458,0,1353
2021-10-26T07:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:28:24.956138+00:00,1635231600,PT,234.88,166.97,247.26,136.44,,5653,0,711,0,377,5987,entsoe.eu,40.73,59.27,40.73,59.27,,,310,0,1427,105,1219,2560,,32,0,0,291.64,0,1342.47,98.78,1146.79,2408.35,0,30.1,0,668.88,,711,-377,234.88,-1.35,-2.02,0.36,284.81,279.23,0,241.31,6309,5967,-566,181,1282
2021-10-26T08:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:35:01.147161+00:00,1635235200,PT,238,167.05,247.16,136.44,258.36,5492,0,535,200,0,6227,entsoe.eu,41.55,57.84,41.4,58.6,,,311,0,1330,438,918,2462,,33,38.24,0,316.24,7.39,1350.02,468.34,931.85,2544.64,1.22,34.06,0,535,,535,200,258.36,-1.5,-1.71,32.66,286.31,279.29,0,229.45,5463,6167,254,467,1143
2021-10-26T09:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:28:24.956138+00:00,1635238800,PT,254.11,175.17,259.55,136.44,241.32,4703,0,59,1456,0,6218,entsoe.eu,45.73,49.93,46.79,53.21,,,307,0,1146,680,342,2195,,33,269.85,0,343.68,52.18,1284.39,1002,415.92,2741.67,8.83,40.9,0,59,,59,1456,241.32,-1.99,-1.49,100.85,288.44,279.21,0,198.22,4743,6236,1518,685,926
2021-10-26T10:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:35:01.147161+00:00,1635242400,PT,264.73,182.53,275.7,136.44,239.59,4444,0,21,1832,0,6297,entsoe.eu,47.74,46.98,50.15,49.85,,,303,0,829,801,272,2207,,32,333.03,0,347.2,64.85,992.76,1243.73,353.44,2888.63,10.8,41.86,0,21,,21,1832,239.59,-1.96,-1.32,175.27,290.4,278.97,0,206.42,4659,6382,1781,817,761
2021-10-26T11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:28:27.375341+00:00,1635246000,PT,272.3,187.53,289.64,136.44,237.43,4157,0,26,1965,0,6148,entsoe.eu,48.9,45.05,52.47,47.53,,,311,0,586,857,208,2162,,33,372.22,0,358.86,70.66,748.35,1356.72,279.92,2879.92,11.66,44.15,0,26.09,,26,1965,237.43,-2.02,-1.01,245.68,291.75,278.76,0,200.6,4539,6310,2025,879,627
2021-10-26T12:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:35:03.914478+00:00,1635249600,PT,268.51,184.25,295.58,,230.5,3677,232,0,2619,0,6064,entsoe.eu,47.73,43.16,53.41,46.59,,,310,0,422,861,120,1931,,33,553.37,0,362.06,93.14,604.41,1471.38,179.38,2740.31,15.38,45.85,0,0.18,,-232,2619,230.5,-1.8,-0.78,304.85,292.86,278.5,0,182.3,3923,6256,2611,880,452
2021-10-26T13:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:22.668019+00:00,1635253200,PT,273.09,187.8,312.79,,226.78,3461,235,0,2968,0,6194,entsoe.eu,48.49,40.69,56.69,43.31,,,312,0,249,822,116,1929,,33,670.79,0,373.91,106.21,445.24,1523.38,178.15,2831.6,17.83,48.03,0,0.01,,-235,2968,226.78,-1.38,-0.72,619.16,293.6,278.24,0,181.26,3745,6401,2913,824,308
2021-10-26T14:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:21.580766+00:00,1635256800,PT,277.72,191.5,327.17,,227,3265,233,0,3184,0,6216,entsoe.eu,49.31,39.08,59.42,40.58,,,318,0,155,733,119,1907,,33,723.05,0,386.39,116.29,366.23,1456.7,219.94,2879.7,19.83,49.51,0,0.02,,-233,3184,227,-0.94,-0.71,596.05,293.99,278.1,0,190.2,3608,6408,3087,702,208
2021-10-26T15:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:28:27.375341+00:00,1635260400,PT,298.94,209.34,348.14,,239.64,3435,6,0,2850,0,6279,entsoe.eu,54.36,35.23,64.77,35.23,,,298,0,115,564,233,2202,,23,655.03,0,373.49,109.43,328.04,1121.59,388.48,3245.06,18.39,40.17,0,0.52,,-6,2850,239.64,-0.66,-0.9,553.45,293.91,278.35,0,223.47,4149,6335,2831,501,173
2021-10-26T16:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:28:24.956138+00:00,1635264000,PT,294.76,211.75,326.77,136.44,264.21,4257,0,606,1319,0,6182,entsoe.eu,52.41,42.33,53.79,46.21,,,296,0,118,275,952,2594,,22,325,0,333.54,53.29,225.45,400.28,1050.14,3147.47,8.91,30.58,0,607.4,,606,1319,264.21,-0.25,-1.15,494.04,293.67,278.28,0,241.86,5336,6261,1200,218,205
2021-10-26T17:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:28:24.956138+00:00,1635267600,PT,251.07,182.94,282.87,136.44,,5080,0,1409,0,131,6358,entsoe.eu,41.16,58.84,41.16,58.84,,,320,0,212,23,1854,2639,,32,0,0,313.54,0,207.72,22.54,1816.57,2585.72,0,31.35,0,1380.56,,1409,-131,251.07,0.12,-1.32,423.26,291.73,279.29,0,266.11,6677,6383,-190,10,296
2021-10-26T18:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:28:29.611427+00:00,1635271200,PT,239.63,174.22,266.96,136.44,278.93,5481,0,1470,47,0,6998,entsoe.eu,39.03,60.81,38.94,61.06,,,326,0,346,0,2102,2671,,36,11.74,0,327.31,1.79,349.52,0.32,2107.98,2692.64,0.3,36.28,0,1470.1,,1470,47,278.93,0.2,-1.57,354.83,289.63,279.16,0,270,7274,6838,-228,0,421
2021-10-26T19:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:28:27.375341+00:00,1635274800,PT,251.88,182.72,277.46,136.44,283.94,5152,0,1250,391,0,6793,entsoe.eu,42.06,56.48,41.44,58.56,,,327,0,400,0,1772,2618,,35,98.93,0,338.05,14.78,427.56,1.11,1820.01,2802.56,2.53,37.25,0,1250.22,,1250,391,283.94,0.09,-1.7,0,288.8,279.46,0,256.95,6157,6709,175,0,491
2021-10-26T20:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:28:24.956138+00:00,1635278400,PT,290.28,209.39,312.63,136.44,290.83,4514,0,660,1119,0,6293,entsoe.eu,51.56,43.69,51.18,48.82,,,326,0,430,0,1110,2613,,35,298.95,0,359.64,46.5,505.71,1.32,1221.52,3148.83,7.73,41.84,0,660.97,,660,1119,290.83,-0.17,-1.86,0,288.32,279.57,0,235,5167,6245,1173,0,540
2021-10-26T21:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:28:29.611427+00:00,1635282000,PT,302.93,216.79,318.85,136.44,292.45,4039,0,290,1526,0,5855,entsoe.eu,55.06,37.49,55.67,44.33,,,326,0,513,0,790,2375,,35,437.07,0,374.87,70.1,618.7,1.09,908.15,3097.16,11.39,44.88,0,292.07,,290,1526,292.45,-0.73,-1.76,0,287.84,279.56,0,217.39,4134,5876,1592,0,575
2021-10-26T22:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:35:03.914478+00:00,1635285600,PT,288.99,208.67,316.84,136.44,293.57,3782,0,714,785,0,5281,entsoe.eu,50.22,45.42,49.69,50.31,,,323,0,553,0,672,2200,,34,230.56,0,349.68,38.79,607.9,0.58,726.35,2568,5.99,39.13,0,714.39,,714,785,293.57,-0.79,-1.56,0,287.65,279.37,0,240.3,4587,5234,639,0,657
2021-10-26T23:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:28:27.375341+00:00,1635289200,PT,318.38,229.33,343.76,136.44,291.46,3259,0,265,1281,0,4805,entsoe.eu,57.91,34.07,59.9,40.1,,,283,0,577,1,287,2075,,36,388.44,0,328.18,68.59,662.72,2.38,379.28,2658.52,10.94,44.54,0,265,,265,1281,291.46,-1.06,-1.27,0,287.19,279.4,0,234.58,4422,4848,1179,0,698
2021-10-27T00:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:28:24.956138+00:00,1635292800,PT,327.11,234.33,343.8,136.44,294.59,3281,0,84,1191,0,4556,entsoe.eu,60.58,31.27,63.27,36.73,,,280,0,623,0,249,2093,,36,373.58,0,322.67,65.23,704.14,1.23,312.93,2640.69,10.24,44.15,0,84,,84,1191,294.59,-1.2,-0.96,0,286.89,279.28,0,222.65,4160,4633,1099,0,707
2021-10-27T01:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:35:01.147161+00:00,1635296400,PT,318.64,227.62,331.27,136.44,291.39,3243,0,62,1088,0,4393,entsoe.eu,58.97,33.22,61.21,38.79,,,272,0,741,0,207,1988,,35,345.31,0,311.83,61.16,814.05,1.13,270.58,2477.38,9.5,42.64,0,62,,62,1088,291.39,-1.29,-0.78,0,286.65,279.17,0,220,4123,4511,997,0,683
2021-10-27T02:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:28:29.611427+00:00,1635300000,PT,309.96,220.84,318.53,136.44,293.11,3266,0,60,1044,0,4370,entsoe.eu,57.17,35.23,58.66,41.34,,,274,0,848,0,193,1916,,35,335.2,0,312.6,60.29,920.07,1.21,246.11,2385.96,9.42,42.58,0,60,,60,1044,293.11,-1.31,-0.73,0,286.39,279.06,0,220,4049,4457,989,0,657
2021-10-27T03:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:35:03.914478+00:00,1635303600,PT,315.48,225.06,325.24,136.44,292.26,3323,0,60,934,0,4317,entsoe.eu,58.5,34.66,60.18,39.82,,,271,0,825,0,191,2002,,34,297.75,0,305.25,52.42,893.09,0.99,236.98,2424.35,8.06,40.52,0,60,,60,934,292.26,-1.32,-0.54,0,286.17,279.04,0,220,4126,4468,918,0,661
2021-10-27T04:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-04-07T11:35:01.147161+00:00,1635307200,PT,327.6,234.56,336.74,136.44,298.04,3679,0,75,653,0,4407,entsoe.eu,61.47,34.24,62.76,37.24,,,268,0,744,0,311,2322,,34,190.45,0,290.15,33.61,790.93,0.61,351.48,2631.85,5.24,38.22,0,75.72,,75,653,298.04,-1.38,-0.64,0,285.85,278.67,0,223.93,4587,4615,658,0,682
2021-10-27T05:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:28:24.956138+00:00,1635310800,PT,274.06,199.27,299.7,136.44,,4435,0,826,0,481,4780,entsoe.eu,47.71,52.29,47.71,52.29,,,260,0,590,1,1074,2476,,34,0,0,236.23,0,536.06,0.91,975.81,2249.63,0,30.89,0,750.48,,826,-481,274.06,-1.53,-0.53,0,285.72,278.57,0,251.02,5508,5047,-489,0,677
2021-10-27T06:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:28:29.611427+00:00,1635314400,PT,260.53,188.72,288.15,136.44,,4888,0,1088,0,487,5489,entsoe.eu,43.98,56.02,43.98,56.02,,,324,0,568,0,1368,2594,,34,0,0,297.6,0,521.71,0,1256.52,2382.61,0,31.23,0,999.34,,1088,-487,260.53,-1.55,-0.62,0,285.5,278.29,0,256.92,6064,5614,-601,0,659
2021-10-27T07:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:35:01.147161+00:00,1635318000,PT,267.32,192.12,289.02,136.44,300.01,4958,0,874,207,0,6039,entsoe.eu,46.12,53.22,45.8,54.2,,,326,0,549,102,1310,2637,,34,40.02,0,331.74,8.45,560.13,113.94,1334.26,2740,1.25,35.21,0,874,,874,207,300.01,-1.71,-0.63,0.27,285.28,278.17,0,253.66,6042,6074,148,163,682
2021-10-27T08:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:35:03.914478+00:00,1635321600,PT,275.28,196.67,299.05,136.44,270.52,4768,0,792,707,0,6267,entsoe.eu,47.69,50.25,47.59,52.41,,,329,0,428,420,945,2611,,35,129.07,0,347.38,27.15,459.2,533.8,1016.94,2918.55,4.02,38.87,0,792,,792,707,270.52,-1.79,-0.49,31.05,286.77,278.48,0,235.27,5484,6191,873,425,674
2021-10-27T09:00:00+00:00,2022-02-04T16:49:58.102721+00:00,2022-04-07T11:28:27.375341+00:00,1635325200,PT,290.19,204.13,313.31,136.44,250.99,4561,0,340,1357,0,6258,entsoe.eu,51.89,44.16,54.09,45.91,,,325,0,305,659,621,2616,,35,247.31,0,359.71,52.55,363.16,967.74,732.93,3144.86,7.91,42.24,0,340,,340,1357,250.99,-1.92,-0.36,98.33,289.21,278.62,0,223.01,5259,6203,1399,625,562
2021-10-27T10:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-04-07T11:35:03.914478+00:00,1635328800,PT,293.45,205.56,322.65,136.44,249,4243,0,269,1837,0,6349,entsoe.eu,52.41,42.32,56.05,43.95,,,325,0,183,786,420,2493,,36,334.96,0,371.81,70.67,267.3,1250.07,528.92,3200.13,10.58,45.86,0,269,,269,1837,249,-1.7,-0.12,173.49,291.14,278.95,0,219.7,4999,6206,1826,745,424
2021-10-27T11:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-04-07T11:28:27.375341+00:00,1635332400,PT,290.86,201.26,334.08,,234.34,3708,344,0,2836,0,6200,entsoe.eu,52.18,39.51,61.27,38.73,,,326,0,122,843,145,2235,,37,514.97,0,379.01,102.5,258.36,1503.95,308.18,3067.72,15.57,49.54,0,0.37,,-344,2836,234.34,-1.37,0.06,243.52,292.69,278.98,0,197.67,3680,5996,2918,801,311
2021-10-27T12:00:00+00:00,2022-02-04T16:49:58.101622+00:00,2022-04-07T11:28:27.375341+00:00,1635336000,PT,273.92,188.21,325.99,,225.36,3308,714,0,3548,0,6142,entsoe.eu,48.28,40.85,58.89,41.11,,,323,0,72,850,115,1911,,37,668.02,0,372.86,122.38,251.93,1601.32,282.15,2773.82,18.35,50.79,0,0.67,,-714,3548,225.36,-0.79,0.09,303.48,293.75,278.69,0,183.73,3252,5977,3514,802,194
2021-10-27T13:00:00+00:00,2022-02-04T16:49:58.284222+00:00,2022-03-14T14:44:21.580766+00:00,1635339600,PT,274.85,189.76,336.93,,229.02,3227,1287,0,4371,0,6311,entsoe.eu,48.47,39.98,61.05,38.95,,,328,0,55,818,56,1933,,37,729.36,0,366.43,139.67,266.6,1624.61,265.49,2847.28,21.09,51.1,0,0.03,,-1287,4371,229.02,-0.08,0.08,618.45,294.33,278.35,0,180.1,3124,6072,4264,752,122
2021-10-27T14:00:00+00:00,2022-02-04T16:55:11.373028+00:00,2022-03-14T14:44:24.110400+00:00,1635343200,PT,281.83,195.33,345.31,,233.89,3197,1063,0,4233,0,6367,entsoe.eu,49.96,37.88,62.9,37.1,,,330,0,60,730,66,1975,,36,775.35,0,380.07,142.46,275.09,1560.77,195.73,2965.93,21.57,50.91,0,0,,-1063,4233,233.89,0.45,-0.05,594.74,294.61,278.14,0,182.24,3103,6087,4223,642,91
2021-10-27T15:00:00+00:00,2022-02-04T16:49:58.778849+00:00,2022-03-14T14:44:22.564481+00:00,1635346800,PT,318.63,223.94,361.42,,259.1,3762,118,0,2704,0,6348,entsoe.eu,58.27,33.72,67.38,32.62,,,335,0,56,562,274,2497,,38,508.33,0,402.89,106.59,216.84,1129.54,391.42,3523.78,15.91,52.71,0,0,,-118,2704,259.1,0.51,-0.15,551.72,294.46,278.37,0,207.56,3558,6096,2610,458,91
